Species	Length	LocusType
Dmel	36030	piLocus
Dmel	2244	niLocus
Dmel	7129	iiLocus
Dmel	16347	piLocus
Dmel	12612	iiLocus
Dmel	13168	piLocus
Dmel	5135	iiLocus
Dmel	21347	niLocus
Dmel	5184	niLocus
Dmel	4812	iiLocus
Dmel	2193	niLocus
Dmel	730	iiLocus
Dmel	1422	niLocus
Dmel	30391	iiLocus
Dmel	17611	piLocus
Dmel	22114	iiLocus
Dmel	2248	piLocus
Dmel	7624	piLocus
Dmel	4437	piLocus
Dmel	2427	piLocus
Dmel	4441	piLocus
Dmel	4284	piLocus
Dmel	2536	piLocus
Dmel	14557	piLocus
Dmel	6142	piLocus
Dmel	5766	piLocus
Dmel	3348	piLocus
Dmel	4053	piLocus
Dmel	21688	piLocus
Dmel	6893	piLocus
Dmel	8135	piLocus
Dmel	2859	niLocus
Dmel	2376	piLocus
Dmel	1992	piLocus
Dmel	11397	piLocus
Dmel	19301	piLocus
Dmel	6937	piLocus
Dmel	4005	piLocus
Dmel	4783	piLocus
Dmel	5024	piLocus
Dmel	2204	piLocus
Dmel	21118	iiLocus
Dmel	5206	piLocus
Dmel	1287	niLocus
Dmel	3393	piLocus
Dmel	3101	piLocus
Dmel	5488	iiLocus
Dmel	2491	piLocus
Dmel	1787	piLocus
Dmel	7315	iiLocus
Dmel	2620	piLocus
Dmel	38039	iiLocus
Dmel	2962	piLocus
Dmel	8712	iiLocus
Dmel	4374	piLocus
Dmel	2480	iiLocus
Dmel	2146	piLocus
Dmel	2177	piLocus
Dmel	20484	iiLocus
Dmel	3284	piLocus
Dmel	8398	iiLocus
Dmel	2065	piLocus
Dmel	2166	piLocus
Dmel	3287	piLocus
Dmel	4357	piLocus
Dmel	1854	piLocus
Dmel	1719	piLocus
Dmel	2422	piLocus
Dmel	1796	niLocus
Dmel	3974	piLocus
Dmel	2411	piLocus
Dmel	1073	niLocus
Dmel	1073	niLocus
Dmel	2675	piLocus
Dmel	1113	iiLocus
Dmel	1478	niLocus
Dmel	8543	piLocus
Dmel	1675	niLocus
Dmel	5156	piLocus
Dmel	3479	piLocus
Dmel	1140	niLocus
Dmel	1140	niLocus
Dmel	1140	niLocus
Dmel	3461	piLocus
Dmel	2943	piLocus
Dmel	10602	iiLocus
Dmel	1873	piLocus
Dmel	1809	piLocus
Dmel	1884	piLocus
Dmel	16369	iiLocus
Dmel	2354	niLocus
Dmel	2734	iiLocus
Dmel	1903	piLocus
Dmel	2098	niLocus
Dmel	2389	piLocus
Dmel	10529	iiLocus
Dmel	1452	niLocus
Dmel	11320	iiLocus
Dmel	4807	piLocus
Dmel	17191	iiLocus
Dmel	1798	piLocus
Dmel	36411	iiLocus
Dmel	3304	piLocus
Dmel	30761	iiLocus
Dmel	1416	niLocus
Dmel	1255	iiLocus
Dmel	1072	niLocus
Dmel	1072	niLocus
Dmel	1072	niLocus
Dmel	672	iiLocus
Dmel	1142	niLocus
Dmel	1449	niLocus
Dmel	2425	niLocus
Dmel	1662	niLocus
Dmel	8827	iiLocus
Dmel	51951	piLocus
Dmel	2839	piLocus
Dmel	1072	niLocus
Dmel	1750	iiLocus
Dmel	2018	niLocus
Dmel	1834	niLocus
Dmel	1571	niLocus
Dmel	1799	niLocus
Dmel	5002	niLocus
Dmel	3759	iiLocus
Dmel	1331	piLocus
Dmel	1567	niLocus
Dmel	1296	niLocus
Dmel	1509	niLocus
Dmel	1227	piLocus
Dmel	1553	piLocus
Dmel	1529	piLocus
Dmel	1743	niLocus
Dmel	1576	niLocus
Dmel	19327	iiLocus
Dmel	1686	niLocus
Dmel	3175	iiLocus
Dmel	1565	piLocus
Dmel	12850	iiLocus
Dmel	1701	niLocus
Dmel	3914	iiLocus
Dmel	6994	piLocus
Dmel	2065	piLocus
Dmel	19733	iiLocus
Dmel	3424	piLocus
Dmel	1608	piLocus
Dmel	1513	niLocus
Dmel	2197	piLocus
Dmel	2444	piLocus
Dmel	2137	piLocus
Dmel	2962	piLocus
Dmel	2708	piLocus
Dmel	5221	iiLocus
Dmel	5898	piLocus
Dmel	8996	iiLocus
Dmel	2332	piLocus
Dmel	4611	piLocus
Dmel	6761	piLocus
Dmel	1849	piLocus
Dmel	2101	piLocus
Dmel	1783	piLocus
Dmel	1165	iiLocus
Dmel	7391	piLocus
Dmel	1073	niLocus
Dmel	1073	niLocus
Dmel	2457	piLocus
Dmel	2056	piLocus
Dmel	2154	piLocus
Dmel	2511	piLocus
Dmel	7652	piLocus
Dmel	2097	piLocus
Dmel	15770	piLocus
Dmel	2031	piLocus
Dmel	10236	piLocus
Dmel	1753	iiLocus
Dmel	6975	piLocus
Dmel	3748	piLocus
Dmel	16696	piLocus
Dmel	9835	piLocus
Dmel	2467	piLocus
Dmel	4023	piLocus
Dmel	4333	piLocus
Dmel	1301	iiLocus
Dmel	282494	piLocus
Dmel	1935	niLocus
Dmel	1347	niLocus
Dmel	1654	niLocus
Dmel	1099	niLocus
Dmel	33355	iiLocus
Dmel	1325	piLocus
Dmel	1116	iiLocus
Dmel	3044	piLocus
Dmel	2588	niLocus
Dmel	1641	piLocus
Dmel	2661	piLocus
Dmel	14948	piLocus
Dmel	7879	piLocus
Dmel	36823	piLocus
Dmel	5063	piLocus
Dmel	2660	iiLocus
Dmel	19439	piLocus
Dmel	4119	piLocus
Dmel	6270	piLocus
Dmel	3593	iiLocus
Dmel	24398	piLocus
Dmel	3045	piLocus
Dmel	8865	ciLocus
Dmel	1355	piLocus
Dmel	4701	piLocus
Dmel	16496	piLocus
Dmel	1565	piLocus
Dmel	1749	piLocus
Dmel	3341	piLocus
Dmel	1865	piLocus
Dmel	2352	piLocus
Dmel	3501	piLocus
Dmel	19022	piLocus
Dmel	9807	piLocus
Dmel	3128	piLocus
Dmel	4460	piLocus
Dmel	3306	niLocus
Dmel	2976	piLocus
Dmel	7668	piLocus
Dmel	7356	piLocus
Dmel	2420	piLocus
Dmel	1652	piLocus
Dmel	2205	niLocus
Dmel	19369	piLocus
Dmel	5232	piLocus
Dmel	8458	piLocus
Dmel	3807	piLocus
Dmel	7167	iiLocus
Dmel	4465	piLocus
Dmel	4427	iiLocus
Dmel	5638	piLocus
Dmel	3286	iiLocus
Dmel	19920	piLocus
Dmel	2397	iiLocus
Dmel	1381	niLocus
Dmel	39507	iiLocus
Dmel	4011	piLocus
Dmel	6628	iiLocus
Dmel	4511	piLocus
Dmel	43491	ciLocus
Dmel	2141	piLocus
Dmel	1889	piLocus
Dmel	2638	piLocus
Dmel	1834	niLocus
Dmel	4564	iiLocus
Dmel	1687	niLocus
Dmel	2019	niLocus
Dmel	26331	iiLocus
Dmel	95297	piLocus
Dmel	4700	niLocus
Dmel	1540	piLocus
Dmel	1783	piLocus
Dmel	11205	iiLocus
Dmel	2387	piLocus
Dmel	16469	iiLocus
Dmel	2957	piLocus
Dmel	8010	piLocus
Dmel	1582	niLocus
Dmel	3107	piLocus
Dmel	124449	piLocus
Dmel	1693	niLocus
Dmel	2426	niLocus
Dmel	1651	piLocus
Dmel	2931	piLocus
Dmel	1639	piLocus
Dmel	3791	piLocus
Dmel	11039	piLocus
Dmel	8024	iiLocus
Dmel	1954	niLocus
Dmel	3614	piLocus
Dmel	1626	piLocus
Dmel	3826	iiLocus
Dmel	1694	piLocus
Dmel	14088	iiLocus
Dmel	17319	piLocus
Dmel	13917	iiLocus
Dmel	8748	piLocus
Dmel	6379	piLocus
Dmel	4918	piLocus
Dmel	40009	piLocus
Dmel	1492	niLocus
Dmel	1503	piLocus
Dmel	76030	piLocus
Dmel	1072	niLocus
Dmel	1072	niLocus
Dmel	4610	piLocus
Dmel	2075	piLocus
Dmel	1616	piLocus
Dmel	1555	piLocus
Dmel	5366	piLocus
Dmel	1694	piLocus
Dmel	1584	piLocus
Dmel	1929	piLocus
Dmel	11034	piLocus
Dmel	14121	piLocus
Dmel	2325	piLocus
Dmel	6676	piLocus
Dmel	2581	piLocus
Dmel	7789	piLocus
Dmel	10917	piLocus
Dmel	3875	piLocus
Dmel	12155	piLocus
Dmel	1841	piLocus
Dmel	1981	piLocus
Dmel	775	iiLocus
Dmel	78089	piLocus
Dmel	2116	iiLocus
Dmel	1843	niLocus
Dmel	2906	iiLocus
Dmel	1414	niLocus
Dmel	2230	iiLocus
Dmel	1683	piLocus
Dmel	8388	iiLocus
Dmel	40103	piLocus
Dmel	1686	piLocus
Dmel	1710	piLocus
Dmel	2758	iiLocus
Dmel	1820	niLocus
Dmel	17640	iiLocus
Dmel	1963	piLocus
Dmel	1360	iiLocus
Dmel	1532	piLocus
Dmel	649	iiLocus
Dmel	2193	piLocus
Dmel	2006	niLocus
Dmel	988	iiLocus
Dmel	3813	piLocus
Dmel	2652	piLocus
Dmel	7568	piLocus
Dmel	6695	piLocus
Dmel	2686	piLocus
Dmel	2369	piLocus
Dmel	13825	piLocus
Dmel	51335	ciLocus
Dmel	1317	piLocus
Dmel	1660	piLocus
Dmel	1544	piLocus
Dmel	1570	piLocus
Dmel	1560	piLocus
Dmel	1354	piLocus
Dmel	1568	piLocus
Dmel	1789	piLocus
Dmel	1677	piLocus
Dmel	1416	niLocus
Dmel	29695	piLocus
Dmel	2541	piLocus
Dmel	4897	piLocus
Dmel	3545	piLocus
Dmel	16090	piLocus
Dmel	1969	niLocus
Dmel	5849	piLocus
Dmel	1935	niLocus
Dmel	3817	piLocus
Dmel	12293	ciLocus
Dmel	4439	piLocus
Dmel	6427	piLocus
Dmel	1111	niLocus
Dmel	6103	piLocus
Dmel	1670	niLocus
Dmel	1997	piLocus
Dmel	1370	niLocus
Dmel	3025	piLocus
Dmel	8259	piLocus
Dmel	5330	piLocus
Dmel	3039	piLocus
Dmel	3753	piLocus
Dmel	1654	piLocus
Dmel	25811	iiLocus
Dmel	1559	niLocus
Dmel	15845	iiLocus
Dmel	1743	piLocus
Dmel	26032	iiLocus
Dmel	8214	piLocus
Dmel	55125	iiLocus
Dmel	2985	piLocus
Dmel	3106	piLocus
Dmel	8175	piLocus
Dmel	7727	iiLocus
Dmel	1434	niLocus
Dmel	10889	iiLocus
Dmel	1632	niLocus
Dmel	904	iiLocus
Dmel	2390	niLocus
Dmel	8624	piLocus
Dmel	62516	iiLocus
Dmel	1436	piLocus
Dmel	27933	iiLocus
Dmel	1513	niLocus
Dmel	18777	iiLocus
Dmel	1388	niLocus
Dmel	1357	niLocus
Dmel	12887	iiLocus
Dmel	2914	piLocus
Dmel	9285	iiLocus
Dmel	2007	piLocus
Dmel	6561	iiLocus
Dmel	3598	piLocus
Dmel	2494	piLocus
Dmel	1620	piLocus
Dmel	2603	piLocus
Dmel	3832	piLocus
Dmel	2295	piLocus
Dmel	4065	piLocus
Dmel	1453	piLocus
Dmel	2393	piLocus
Dmel	2603	piLocus
Dmel	3151	piLocus
Dmel	2330	iiLocus
Dmel	1524	piLocus
Dmel	3169	piLocus
Dmel	2237	niLocus
Dmel	2034	piLocus
Dmel	3427	piLocus
Dmel	1929	piLocus
Dmel	1922	piLocus
Dmel	1607	piLocus
Dmel	1577	piLocus
Dmel	1979	piLocus
Dmel	2389	piLocus
Dmel	2921	iiLocus
Dmel	18820	piLocus
Dmel	7930	piLocus
Dmel	3340	piLocus
Dmel	3133	piLocus
Dmel	11301	piLocus
Dmel	3105	piLocus
Dmel	2769	piLocus
Dmel	3574	piLocus
Dmel	2710	piLocus
Dmel	3745	piLocus
Dmel	21266	piLocus
Dmel	2680	piLocus
Dmel	3198	piLocus
Dmel	35579	piLocus
Dmel	5230	piLocus
Dmel	1401	niLocus
Dmel	1555	piLocus
Dmel	1536	piLocus
Dmel	1606	piLocus
Dmel	1541	piLocus
Dmel	1776	piLocus
Dmel	1748	piLocus
Dmel	2726	piLocus
Dmel	1736	piLocus
Dmel	1522	piLocus
Dmel	1506	piLocus
Dmel	1645	piLocus
Dmel	1467	piLocus
Dmel	1562	piLocus
Dmel	1413	piLocus
Dmel	16440	iiLocus
Dmel	2751	piLocus
Dmel	2813	piLocus
Dmel	3727	piLocus
Dmel	2551	piLocus
Dmel	4531	piLocus
Dmel	4546	iiLocus
Dmel	3257	piLocus
Dmel	15602	iiLocus
Dmel	2297	piLocus
Dmel	3474	piLocus
Dmel	8138	piLocus
Dmel	17972	iiLocus
Dmel	2297	niLocus
Dmel	8326	iiLocus
Dmel	2176	niLocus
Dmel	48120	iiLocus
Dmel	1562	piLocus
Dmel	1493	piLocus
Dmel	7330	piLocus
Dmel	2643	piLocus
Dmel	8690	piLocus
Dmel	6117	piLocus
Dmel	2484	piLocus
Dmel	2594	piLocus
Dmel	2790	piLocus
Dmel	7290	piLocus
Dmel	1090	niLocus
Dmel	3515	iiLocus
Dmel	51515	piLocus
Dmel	1382	niLocus
Dmel	2155	niLocus
Dmel	25769	piLocus
Dmel	29993	piLocus
Dmel	2370	piLocus
Dmel	2884	piLocus
Dmel	2767	piLocus
Dmel	8037	piLocus
Dmel	2699	piLocus
Dmel	13788	ciLocus
Dmel	2228	piLocus
Dmel	4494	piLocus
Dmel	1258	niLocus
Dmel	5229	piLocus
Dmel	13068	piLocus
Dmel	2407	piLocus
Dmel	6261	piLocus
Dmel	4352	iiLocus
Dmel	5418	niLocus
Dmel	897	iiLocus
Dmel	10273	piLocus
Dmel	1103	niLocus
Dmel	1429	piLocus
Dmel	1393	piLocus
Dmel	1330	piLocus
Dmel	2834	piLocus
Dmel	13716	piLocus
Dmel	1574	niLocus
Dmel	2069	niLocus
Dmel	31068	piLocus
Dmel	2088	piLocus
Dmel	2272	piLocus
Dmel	3305	piLocus
Dmel	3766	piLocus
Dmel	6698	piLocus
Dmel	2726	piLocus
Dmel	3255	piLocus
Dmel	4203	piLocus
Dmel	3196	piLocus
Dmel	1577	piLocus
Dmel	7033	piLocus
Dmel	9440	piLocus
Dmel	5051	piLocus
Dmel	3557	piLocus
Dmel	2409	piLocus
Dmel	1632	piLocus
Dmel	5664	piLocus
Dmel	2393	piLocus
Dmel	27900	piLocus
Dmel	5536	piLocus
Dmel	3753	iiLocus
Dmel	1652	piLocus
Dmel	1652	piLocus
Dmel	4429	iiLocus
Dmel	1447	niLocus
Dmel	1291	niLocus
Dmel	17866	iiLocus
Dmel	1718	niLocus
Dmel	1985	piLocus
Dmel	1707	piLocus
Dmel	1698	piLocus
Dmel	1705	piLocus
Dmel	10018	iiLocus
Dmel	5253	piLocus
Dmel	1449	niLocus
Dmel	3727	iiLocus
Dmel	1073	niLocus
Dmel	3022	iiLocus
Dmel	3612	piLocus
Dmel	3040	piLocus
Dmel	1958	piLocus
Dmel	1694	piLocus
Dmel	2039	piLocus
Dmel	3860	piLocus
Dmel	2740	piLocus
Dmel	9097	iiLocus
Dmel	3796	piLocus
Dmel	2496	iiLocus
Dmel	2340	piLocus
Dmel	845	iiLocus
Dmel	1917	piLocus
Dmel	1719	piLocus
Dmel	1575	piLocus
Dmel	1809	piLocus
Dmel	1388	piLocus
Dmel	1420	piLocus
Dmel	3478	piLocus
Dmel	1637	piLocus
Dmel	1534	piLocus
Dmel	1637	piLocus
Dmel	1700	piLocus
Dmel	2826	iiLocus
Dmel	1746	piLocus
Dmel	1880	piLocus
Dmel	1523	piLocus
Dmel	1799	piLocus
Dmel	2113	piLocus
Dmel	1717	piLocus
Dmel	1183	iiLocus
Dmel	1988	piLocus
Dmel	2383	piLocus
Dmel	2760	iiLocus
Dmel	1837	piLocus
Dmel	4905	iiLocus
Dmel	1575	piLocus
Dmel	1689	piLocus
Dmel	1988	niLocus
Dmel	1381	piLocus
Dmel	1646	piLocus
Dmel	1606	piLocus
Dmel	1635	piLocus
Dmel	3379	niLocus
Dmel	1966	iiLocus
Dmel	1865	piLocus
Dmel	1874	iiLocus
Dmel	1667	piLocus
Dmel	1323	niLocus
Dmel	1573	piLocus
Dmel	1492	niLocus
Dmel	1599	piLocus
Dmel	1443	piLocus
Dmel	1399	iiLocus
Dmel	1637	piLocus
Dmel	2675	piLocus
Dmel	1706	piLocus
Dmel	1636	piLocus
Dmel	1694	piLocus
Dmel	2433	piLocus
Dmel	1728	piLocus
Dmel	1857	piLocus
Dmel	1470	piLocus
Dmel	4220	iiLocus
Dmel	7239	piLocus
Dmel	3094	niLocus
Dmel	2338	piLocus
Dmel	1709	piLocus
Dmel	4205	piLocus
Dmel	1073	niLocus
Dmel	2296	piLocus
Dmel	2065	piLocus
Dmel	1419	niLocus
Dmel	5683	piLocus
Dmel	2174	iiLocus
Dmel	2222	piLocus
Dmel	1883	piLocus
Dmel	2471	piLocus
Dmel	2154	piLocus
Dmel	2120	piLocus
Dmel	8629	piLocus
Dmel	3597	piLocus
Dmel	5186	piLocus
Dmel	5490	piLocus
Dmel	10324	piLocus
Dmel	3295	piLocus
Dmel	1520	iiLocus
Dmel	10033	piLocus
Dmel	3665	piLocus
Dmel	2886	piLocus
Dmel	2954	piLocus
Dmel	77964	ciLocus
Dmel	5399	piLocus
Dmel	52631	piLocus
Dmel	3810	piLocus
Dmel	2160	piLocus
Dmel	10194	iiLocus
Dmel	2136	piLocus
Dmel	4489	iiLocus
Dmel	10938	piLocus
Dmel	1551	piLocus
Dmel	3486	piLocus
Dmel	4448	piLocus
Dmel	2390	piLocus
Dmel	2235	piLocus
Dmel	2988	piLocus
Dmel	1950	piLocus
Dmel	1695	niLocus
Dmel	1987	piLocus
Dmel	2658	piLocus
Dmel	1992	piLocus
Dmel	4808	piLocus
Dmel	6279	piLocus
Dmel	1593	iiLocus
Dmel	6094	piLocus
Dmel	2210	piLocus
Dmel	2019	piLocus
Dmel	2538	piLocus
Dmel	1465	piLocus
Dmel	1328	niLocus
Dmel	3255	piLocus
Dmel	33017	piLocus
Dmel	14174	piLocus
Dmel	1238	niLocus
Dmel	6378	piLocus
Dmel	2011	niLocus
Dmel	1420	iiLocus
Dmel	1387	niLocus
Dmel	2892	piLocus
Dmel	3301	piLocus
Dmel	36272	piLocus
Dmel	36272	piLocus
Dmel	9630	niLocus
Dmel	1641	niLocus
Dmel	2456	piLocus
Dmel	13450	piLocus
Dmel	2492	piLocus
Dmel	1515	piLocus
Dmel	1748	piLocus
Dmel	1691	piLocus
Dmel	3323	piLocus
Dmel	1727	iiLocus
Dmel	6819	piLocus
Dmel	15124	iiLocus
Dmel	1232	piLocus
Dmel	2672	iiLocus
Dmel	4291	niLocus
Dmel	2388	iiLocus
Dmel	12394	piLocus
Dmel	4206	piLocus
Dmel	3320	piLocus
Dmel	3237	piLocus
Dmel	2700	piLocus
Dmel	21159	piLocus
Dmel	25081	ciLocus
Dmel	12219	iiLocus
Dmel	3292	piLocus
Dmel	1424	piLocus
Dmel	7965	piLocus
Dmel	1774	piLocus
Dmel	10991	ciLocus
Dmel	2826	piLocus
Dmel	58193	piLocus
Dmel	3064	piLocus
Dmel	1349	niLocus
Dmel	1743	piLocus
Dmel	4521	piLocus
Dmel	8156	piLocus
Dmel	1793	iiLocus
Dmel	1623	piLocus
Dmel	19590	piLocus
Dmel	2456	piLocus
Dmel	15047	piLocus
Dmel	25520	piLocus
Dmel	18849	piLocus
Dmel	1068	niLocus
Dmel	4295	piLocus
Dmel	4735	piLocus
Dmel	3509	piLocus
Dmel	1619	piLocus
Dmel	3790	piLocus
Dmel	3300	piLocus
Dmel	3269	piLocus
Dmel	1554	niLocus
Dmel	1558	niLocus
Dmel	991	iiLocus
Dmel	2198	piLocus
Dmel	6716	piLocus
Dmel	2669	piLocus
Dmel	1650	piLocus
Dmel	3401	piLocus
Dmel	7003	piLocus
Dmel	3921	piLocus
Dmel	180439	piLocus
Dmel	1680	niLocus
Dmel	4670	piLocus
Dmel	2532	piLocus
Dmel	19476	niLocus
Dmel	2561	piLocus
Dmel	1789	niLocus
Dmel	1571	piLocus
Dmel	9063	iiLocus
Dmel	1500	niLocus
Dmel	38456	iiLocus
Dmel	1100	niLocus
Dmel	3863	iiLocus
Dmel	1843	piLocus
Dmel	1029	iiLocus
Dmel	2653	piLocus
Dmel	1901	piLocus
Dmel	1214	iiLocus
Dmel	2437	piLocus
Dmel	3836	iiLocus
Dmel	1705	niLocus
Dmel	2387	niLocus
Dmel	3091	piLocus
Dmel	1072	niLocus
Dmel	2038	piLocus
Dmel	3647	piLocus
Dmel	5720	piLocus
Dmel	1155	iiLocus
Dmel	7235	piLocus
Dmel	625	iiLocus
Dmel	3130	piLocus
Dmel	3963	iiLocus
Dmel	1591	niLocus
Dmel	12778	piLocus
Dmel	3703	piLocus
Dmel	6321	piLocus
Dmel	6074	iiLocus
Dmel	26484	piLocus
Dmel	2002	piLocus
Dmel	4431	piLocus
Dmel	1806	piLocus
Dmel	1845	piLocus
Dmel	2532	piLocus
Dmel	5255	piLocus
Dmel	5686	piLocus
Dmel	5319	ciLocus
Dmel	19275	piLocus
Dmel	1647	iiLocus
Dmel	1388	niLocus
Dmel	4448	iiLocus
Dmel	1824	piLocus
Dmel	2358	iiLocus
Dmel	5391	piLocus
Dmel	2364	piLocus
Dmel	1882	piLocus
Dmel	2132	piLocus
Dmel	2046	piLocus
Dmel	7102	piLocus
Dmel	25576	piLocus
Dmel	1421	piLocus
Dmel	3058	piLocus
Dmel	11443	piLocus
Dmel	5529	piLocus
Dmel	1141	niLocus
Dmel	1335	niLocus
Dmel	17580	piLocus
Dmel	3389	piLocus
Dmel	2155	piLocus
Dmel	7785	piLocus
Dmel	61654	piLocus
Dmel	1121	niLocus
Dmel	2503	piLocus
Dmel	10148	piLocus
Dmel	1147	niLocus
Dmel	1864	niLocus
Dmel	1278	niLocus
Dmel	5553	piLocus
Dmel	7934	piLocus
Dmel	2252	piLocus
Dmel	7839	piLocus
Dmel	5719	piLocus
Dmel	2029	piLocus
Dmel	3172	iiLocus
Dmel	10417	piLocus
Dmel	1143	niLocus
Dmel	1387	iiLocus
Dmel	12960	piLocus
Dmel	5433	iiLocus
Dmel	59825	piLocus
Dmel	1577	niLocus
Dmel	1662	piLocus
Dmel	6527	piLocus
Dmel	3001	piLocus
Dmel	2688	piLocus
Dmel	2827	piLocus
Dmel	13499	piLocus
Dmel	10223	piLocus
Dmel	2442	piLocus
Dmel	4208	piLocus
Dmel	19629	iiLocus
Dmel	1497	niLocus
Dmel	4794	iiLocus
Dmel	1408	piLocus
Dmel	6507	piLocus
Dmel	5542	piLocus
Dmel	3226	piLocus
Dmel	2450	piLocus
Dmel	3696	piLocus
Dmel	6114	piLocus
Dmel	3577	piLocus
Dmel	3121	piLocus
Dmel	3342	piLocus
Dmel	17435	ciLocus
Dmel	3778	piLocus
Dmel	3005	piLocus
Dmel	1929	niLocus
Dmel	3777	piLocus
Dmel	3686	piLocus
Dmel	3727	piLocus
Dmel	5171	piLocus
Dmel	679	iiLocus
Dmel	3009	piLocus
Dmel	17613	iiLocus
Dmel	5558	piLocus
Dmel	1728	piLocus
Dmel	571	iiLocus
Dmel	1728	piLocus
Dmel	4729	piLocus
Dmel	5043	piLocus
Dmel	2026	iiLocus
Dmel	9924	piLocus
Dmel	2541	piLocus
Dmel	4083	piLocus
Dmel	20466	iiLocus
Dmel	13122	niLocus
Dmel	1547	niLocus
Dmel	2252	iiLocus
Dmel	114744	piLocus
Dmel	1521	niLocus
Dmel	1101	niLocus
Dmel	1558	niLocus
Dmel	2422	piLocus
Dmel	2482	piLocus
Dmel	3031	iiLocus
Dmel	2423	piLocus
Dmel	2824	piLocus
Dmel	2502	piLocus
Dmel	2717	iiLocus
Dmel	1523	niLocus
Dmel	2017	iiLocus
Dmel	6938	niLocus
Dmel	1695	piLocus
Dmel	18781	piLocus
Dmel	1921	piLocus
Dmel	2727	piLocus
Dmel	4034	piLocus
Dmel	7192	piLocus
Dmel	9045	piLocus
Dmel	2058	piLocus
Dmel	5950	iiLocus
Dmel	4750	piLocus
Dmel	2096	iiLocus
Dmel	1446	niLocus
Dmel	2170	iiLocus
Dmel	7017	piLocus
Dmel	2504	iiLocus
Dmel	5930	piLocus
Dmel	8670	piLocus
Dmel	4222	iiLocus
Dmel	18897	piLocus
Dmel	9530	iiLocus
Dmel	1761	niLocus
Dmel	3561	iiLocus
Dmel	3144	piLocus
Dmel	25991	iiLocus
Dmel	1428	niLocus
Dmel	2189	iiLocus
Dmel	1515	niLocus
Dmel	7939	iiLocus
Dmel	1540	niLocus
Dmel	6848	iiLocus
Dmel	1759	piLocus
Dmel	38278	iiLocus
Dmel	3138	piLocus
Dmel	2197	niLocus
Dmel	1941	iiLocus
Dmel	3748	piLocus
Dmel	2928	piLocus
Dmel	1541	niLocus
Dmel	1749	niLocus
Dmel	92117	iiLocus
Dmel	1901	piLocus
Dmel	29088	iiLocus
Dmel	1732	niLocus
Dmel	8305	iiLocus
Dmel	2382	piLocus
Dmel	2142	niLocus
Dmel	13527	iiLocus
Dmel	1402	niLocus
Dmel	1350	niLocus
Dmel	913	iiLocus
Dmel	2561	piLocus
Dmel	2207	piLocus
Dmel	5214	iiLocus
Dmel	1241	piLocus
Dmel	1524	iiLocus
Dmel	1242	piLocus
Dmel	1913	iiLocus
Dmel	1382	niLocus
Dmel	2142	iiLocus
Dmel	1402	niLocus
Dmel	4913	iiLocus
Dmel	18421	piLocus
Dmel	23418	iiLocus
Dmel	1470	piLocus
Dmel	31812	iiLocus
Dmel	17069	piLocus
Dmel	6110	iiLocus
Dmel	1799	niLocus
Dmel	3523	iiLocus
Dmel	2407	piLocus
Dmel	1137	iiLocus
Dmel	2469	piLocus
Dmel	1550	iiLocus
Dmel	1572	niLocus
Dmel	1536	niLocus
Dmel	720	iiLocus
Dmel	18794	piLocus
Dmel	18794	piLocus
Dmel	2991	piLocus
Dmel	2878	piLocus
Dmel	3051	piLocus
Dmel	3243	piLocus
Dmel	3105	piLocus
Dmel	4825	piLocus
Dmel	1072	niLocus
Dmel	3164	piLocus
Dmel	42322	piLocus
Dmel	1775	piLocus
Dmel	6172	piLocus
Dmel	2940	piLocus
Dmel	3077	piLocus
Dmel	1532	iiLocus
Dmel	1371	piLocus
Dmel	1800	piLocus
Dmel	1677	piLocus
Dmel	2167	piLocus
Dmel	3061	piLocus
Dmel	6032	iiLocus
Dmel	1601	niLocus
Dmel	2462	piLocus
Dmel	3011	piLocus
Dmel	8520	iiLocus
Dmel	1760	niLocus
Dmel	12200	iiLocus
Dmel	2380	piLocus
Dmel	1506	niLocus
Dmel	19175	iiLocus
Dmel	2212	piLocus
Dmel	1768	piLocus
Dmel	2757	piLocus
Dmel	2797	piLocus
Dmel	51703	piLocus
Dmel	1289	niLocus
Dmel	30227	niLocus
Dmel	19411	piLocus
Dmel	2183	piLocus
Dmel	6585	piLocus
Dmel	18636	piLocus
Dmel	2208	niLocus
Dmel	5305	iiLocus
Dmel	14535	niLocus
Dmel	2868	piLocus
Dmel	2207	piLocus
Dmel	2449	piLocus
Dmel	1828	piLocus
Dmel	3509	ciLocus
Dmel	6499	piLocus
Dmel	13234	piLocus
Dmel	899	iiLocus
Dmel	1896	piLocus
Dmel	6174	piLocus
Dmel	1268	niLocus
Dmel	2534	piLocus
Dmel	1960	piLocus
Dmel	2359	piLocus
Dmel	2874	piLocus
Dmel	4603	piLocus
Dmel	3923	piLocus
Dmel	6891	piLocus
Dmel	2430	iiLocus
Dmel	3739	ciLocus
Dmel	2679	piLocus
Dmel	24620	piLocus
Dmel	2019	piLocus
Dmel	3590	iiLocus
Dmel	5778	piLocus
Dmel	22961	iiLocus
Dmel	1223	niLocus
Dmel	4370	iiLocus
Dmel	1674	piLocus
Dmel	3419	piLocus
Dmel	2080	piLocus
Dmel	9258	piLocus
Dmel	3734	piLocus
Dmel	3268	piLocus
Dmel	42709	piLocus
Dmel	1584	niLocus
Dmel	4307	iiLocus
Dmel	2270	piLocus
Dmel	1489	niLocus
Dmel	1488	piLocus
Dmel	5010	iiLocus
Dmel	4417	piLocus
Dmel	3987	piLocus
Dmel	21272	piLocus
